"x","y","ring index"
0.4,0,1
0.399879527478482,0.00981649140916492,1
0.399518182482069,0.0196270697309672,1
0.398916182671476,0.029425825439867,1
0.398073890668879,0.0392068561318242,1
0.396991813839484,0.0489642700796865,1
0.395670603985912,0.0586921897821447,1
0.394111056955577,0.0683847555041205,1
0.392314112161292,0.0780361288064513,1
0.390280852015411,0.0876404960627479,1
0.388012501277818,0.0971920719613056,1
0.385510426318176,0.106685102989959,1
0.382776134292884,0.116113870901785,1
0.379811272237215,0.125472696159557,1
0.376617626073208,0.134755941356888,1
0.373197119533896,0.143958014613995,1
0.369551813004515,0.153073372946036,1
0.365683902281412,0.162096525601996,1
0.361595717249377,0.171022037372113,1
0.357289720478206,0.179844531861843,1
0.352768505739342,0.188558694730399,1
0.348034796443485,0.197159276891914,1
0.343091444000109,0.205641097677289,1
0.337941426099883,0.213999047954839,1
0.332587844921018,0.222228093207841,1
0.327033925260634,0.230323276567138,1
0.321283012592258,0.238279721796973,1
0.315338571050643,0.246092636232251,1
0.309204181345095,0.253757313665458,1
0.302883538602594,0.261269137181511,1
0.296380450141984,0.268623581938807,1
0.289698833180587,0.275816217894827,1
0.282842712474619,0.282842712474619,1
0.275816217894827,0.289698833180587,1
0.268623581938807,0.296380450141984,1
0.261269137181511,0.302883538602594,1
0.253757313665458,0.309204181345095,1
0.246092636232251,0.315338571050643,1
0.238279721796973,0.321283012592258,1
0.230323276567138,0.327033925260634,1
0.222228093207841,0.332587844921018,1
0.213999047954839,0.337941426099883,1
0.205641097677289,0.343091444000109,1
0.197159276891914,0.348034796443485,1
0.188558694730399,0.352768505739342,1
0.179844531861843,0.357289720478206,1
0.171022037372113,0.361595717249377,1
0.162096525601996,0.365683902281412,1
0.153073372946036,0.369551813004515,1
0.143958014613995,0.373197119533896,1
0.134755941356888,0.376617626073208,1
0.125472696159557,0.379811272237215,1
0.116113870901785,0.382776134292884,1
0.106685102989959,0.385510426318176,1
0.0971920719613056,0.388012501277818,1
0.0876404960627479,0.390280852015411,1
0.0780361288064513,0.392314112161292,1
0.0683847555041205,0.394111056955577,1
0.0586921897821447,0.395670603985912,1
0.0489642700796865,0.396991813839484,1
0.0392068561318243,0.398073890668879,1
0.029425825439867,0.398916182671476,1
0.0196270697309673,0.399518182482069,1
0.00981649140916491,0.399879527478482,1
2.44921270764475e-17,0.4,1
-0.00981649140916486,0.399879527478482,1
-0.0196270697309672,0.399518182482069,1
-0.0294258254398669,0.398916182671476,1
-0.0392068561318243,0.398073890668879,1
-0.0489642700796865,0.396991813839484,1
-0.0586921897821447,0.395670603985912,1
-0.0683847555041205,0.394111056955577,1
-0.0780361288064513,0.392314112161292,1
-0.0876404960627479,0.390280852015411,1
-0.0971920719613056,0.388012501277818,1
-0.106685102989959,0.385510426318176,1
-0.116113870901785,0.382776134292884,1
-0.125472696159557,0.379811272237215,1
-0.134755941356888,0.376617626073208,1
-0.143958014613995,0.373197119533896,1
-0.153073372946036,0.369551813004515,1
-0.162096525601996,0.365683902281412,1
-0.171022037372113,0.361595717249377,1
-0.179844531861843,0.357289720478206,1
-0.188558694730399,0.352768505739342,1
-0.197159276891914,0.348034796443485,1
-0.205641097677289,0.343091444000109,1
-0.213999047954839,0.337941426099883,1
-0.222228093207841,0.332587844921018,1
-0.230323276567138,0.327033925260634,1
-0.238279721796973,0.321283012592258,1
-0.246092636232251,0.315338571050643,1
-0.253757313665458,0.309204181345095,1
-0.261269137181511,0.302883538602594,1
-0.268623581938807,0.296380450141984,1
-0.275816217894827,0.289698833180587,1
-0.282842712474619,0.282842712474619,1
-0.289698833180587,0.275816217894827,1
-0.296380450141984,0.268623581938807,1
-0.302883538602594,0.261269137181511,1
-0.309204181345095,0.253757313665458,1
-0.315338571050643,0.246092636232251,1
-0.321283012592258,0.238279721796973,1
-0.327033925260633,0.230323276567138,1
-0.332587844921018,0.222228093207841,1
-0.337941426099883,0.213999047954839,1
-0.343091444000109,0.205641097677289,1
-0.348034796443485,0.197159276891914,1
-0.352768505739342,0.188558694730399,1
-0.357289720478206,0.179844531861843,1
-0.361595717249377,0.171022037372113,1
-0.365683902281412,0.162096525601996,1
-0.369551813004515,0.153073372946036,1
-0.373197119533896,0.143958014613995,1
-0.376617626073208,0.134755941356888,1
-0.379811272237215,0.125472696159557,1
-0.382776134292884,0.116113870901785,1
-0.385510426318176,0.106685102989959,1
-0.388012501277818,0.0971920719613056,1
-0.390280852015411,0.087640496062748,1
-0.392314112161292,0.0780361288064514,1
-0.394111056955577,0.0683847555041205,1
-0.395670603985912,0.0586921897821447,1
-0.396991813839484,0.0489642700796865,1
-0.398073890668879,0.0392068561318243,1
